GeneID	285_D2	285_D5	285_D14	BM45_D2	BM45_D5	BM45_D14	DV10_D2	DV10_D5	DV10_D14	EC1118_D2	EC1118_D5	EC1118_D14	VIN13_D2	VIN13_D5	VIN13_D14	
YLR095C	315.523667	418.063667	111.634200	322.128333	421.347333	99.744050	353.163000	513.003667	102.573067	445.108333	439.257333	123.812000	492.715667	460.173667	112.743333	
YLR096W	409.159667	541.695667	269.698000	514.598667	693.012333	176.776500	456.021333	796.211667	281.396000	575.145333	559.508667	261.103000	539.052333	631.144667	335.609333	
YLR097C	770.868667	825.234000	317.886500	634.970333	902.178333	243.650000	764.128000	1102.657667	370.677000	668.773667	847.579333	516.514000	608.978000	865.021333	398.394000	
YLR098C	447.297667	497.062000	113.541000	518.800000	591.774667	78.304100	443.283000	702.062667	128.788667	403.205667	553.137667	144.351333	328.450667	570.559667	111.554000	
YLR099C	1045.027000	1065.580000	2216.810000	1242.490000	2079.940000	2004.675000	1019.759000	2273.526667	2425.936667	1166.511667	1242.283333	1117.924000	1725.543333	1432.150000	2229.630667	
YLR099W-A	680.696667	426.413667	162.437000	411.407000	521.954000	151.762500	419.083333	509.569667	252.848667	292.237333	352.074667	213.407000	492.117000	457.084667	198.245000	
YLR100W	5732.530000	2203.890000	670.255500	5587.293333	2396.800000	341.533500	5041.356667	2820.446667	778.628000	4235.680000	1692.010000	478.581333	4261.716667	1911.870000	720.345000	
YLR102C	137.032000	411.686333	274.348000	134.822333	404.518667	253.560000	163.354667	510.046333	380.267333	127.375667	421.385667	452.366333	121.483667	396.431333	315.815667	
YLR103C	531.845333	426.900000	66.109400	551.828333	463.728667	75.349150	539.024333	439.533000	74.495333	655.820333	371.240667	119.212333	695.849667	332.801000	82.820467	
YLR104W	1462.353333	1025.937333	880.365000	1063.174667	1187.543667	1698.325000	1336.130000	1376.226667	1231.800000	1027.400000	909.255000	1746.040000	1224.593333	889.096000	1130.979000	
YLR105C	391.407333	378.266000	185.264000	380.727667	488.752333	367.717000	411.831667	623.774333	291.176333	487.163333	448.011667	346.498333	419.504667	498.528333	345.921000	
YLR106C	925.631333	580.080000	1148.420000	1277.216667	764.576333	2396.520000	1072.954000	806.845667	855.133000	1901.420000	642.344333	1280.933333	1457.083333	620.907667	1181.307000	
YLR107W	589.589333	892.467000	448.384500	765.939667	1323.900000	869.512000	674.628667	1243.673667	421.385333	667.079333	811.436667	464.828333	494.480667	1135.462333	518.134333	
YLR108C	1197.143333	1806.740000	531.574000	1415.173333	2011.163333	990.410000	1061.543333	1391.187333	443.051667	1305.060000	1521.906667	542.311333	1166.042000	1598.293333	482.383333	
YLR109W	7558.350000	7149.163333	13007.000000	8263.323333	7727.873333	15669.100000	7780.080000	10957.800000	15514.033333	7992.160000	6717.283333	13031.000000	7821.536667	7251.006667	12995.066667	
YLR110C	9551.710000	8204.260000	8826.045000	8812.796667	7933.913333	9404.355000	11036.523333	12450.333333	11838.466667	9854.376667	8111.266667	8952.026667	9134.816667	8427.630000	8856.143333	
YLR113W	1447.733333	1767.873333	1265.695000	1562.750000	2044.546667	1029.523500	1502.706667	2598.250000	1534.576667	1559.190000	1963.426667	1475.036667	1400.526667	1948.083333	1428.240000	
YLR114C	176.946000	422.528667	1178.180000	251.499667	763.509667	721.822500	204.907000	722.374000	946.837667	315.785333	670.589667	791.789667	230.359333	643.321333	544.998667	
YLR115W	368.453667	462.904000	393.041000	329.928000	438.179000	307.880000	323.802667	464.840667	343.964000	306.720667	359.224000	281.459000	465.241667	436.511333	387.831000	
YLR116W	198.335333	579.033000	522.048500	246.789333	720.175667	331.451500	203.224000	863.151667	491.346333	305.522000	648.721000	343.978667	320.785333	660.349333	451.400000	
YLR117C	140.935000	458.384667	350.593500	221.166000	772.004333	248.484500	220.293000	649.317000	404.373000	261.604000	439.808000	334.580000	178.594000	582.656667	302.618000	
YLR118C	1282.890000	855.845667	301.117500	934.881333	674.997000	211.952500	915.739000	1060.212000	359.544333	778.721667	739.781000	417.930000	935.429667	693.132667	358.191000	
YLR119W	229.998333	337.010000	220.889000	232.231333	439.845333	162.911500	343.864333	527.975667	206.173667	313.138000	352.770667	350.079000	230.306667	398.435667	201.874333	
YLR120C	1782.890000	1919.956667	916.100000	2047.506667	2876.036667	1060.410000	1739.733333	4619.580000	1422.433333	1556.860000	3681.540000	1740.323333	1017.542333	3074.476667	1063.629667	
YLR121C	263.169333	865.478333	1017.048000	448.866667	1898.913333	796.350000	243.325333	1180.672000	689.235333	397.796000	978.119000	259.046333	353.464000	748.143000	309.756000	
YLR125W	38.018900	57.465767	53.160050	35.599700	54.395200	40.389150	74.461600	123.178033	106.903767	66.670300	96.346900	95.167267	79.047833	89.054233	56.776667	
YLR126C	294.313333	176.232000	145.835500	289.883667	173.409000	107.910500	127.656600	143.627333	142.217667	143.627667	72.449700	99.762000	217.776667	121.499000	130.897667	
YLR127C	194.678667	399.818667	152.236000	208.906333	435.195333	86.058200	232.971333	504.005667	225.055333	214.898333	392.745333	202.617000	185.347333	419.099000	156.524667	
YLR128W	234.422000	271.429333	85.477500	244.451667	298.664667	71.673850	256.193000	309.447333	111.472267	234.424667	214.699000	97.923100	218.136333	264.965333	86.284700	
YLR129W	828.309333	499.018667	192.098500	784.669333	696.897667	196.787500	873.353000	615.987000	200.901333	1155.459667	495.848000	252.030000	1218.203333	500.523333	178.641000	
YLR130C	1177.853667	349.216333	107.401400	1202.166667	474.888333	149.937000	1110.293333	449.728333	139.228333	1234.236667	367.267333	191.276333	1083.830000	404.095333	132.327333	
YLR131C	236.907667	282.861000	201.777000	278.586333	309.272000	123.235000	249.637333	370.647333	236.230000	219.887667	276.573667	222.443667	382.669667	285.082667	165.260667	
YLR132C	172.579333	341.031667	241.066500	166.334667	355.173333	186.152500	127.394333	422.203333	279.324667	142.825333	311.122000	224.621000	200.336667	466.683667	273.063667	
YLR133W	994.824667	1215.610000	574.497500	1262.333333	1091.996000	405.184000	913.934000	1492.213333	594.854000	943.548667	928.046333	472.818667	958.286333	1313.970000	725.447667	
YLR134W	3042.173333	1257.726667	2040.100000	2340.846667	1957.023333	1129.390000	4153.233333	1457.956667	1478.996667	7147.003333	1480.710000	1685.506667	7788.983333	2606.690000	1485.360000	
YLR135W	162.268333	363.678333	286.315500	243.954000	516.238667	179.367000	209.486000	540.878000	333.469667	265.752333	385.674000	228.460000	166.466667	387.675333	278.714667	
YLR136C	460.816667	972.571333	167.660500	1408.462000	1144.607000	85.016550	465.676000	1161.515667	196.346333	445.643333	684.738333	159.211000	290.477333	447.121000	147.472067	
YLR137W	112.209333	119.417367	97.421300	98.378267	107.271500	146.023000	165.538000	302.463333	146.172000	149.234000	216.626000	285.185667	93.573767	135.564000	138.431933	
YLR138W	486.843333	742.043333	353.072000	640.647000	1002.120667	416.362000	704.212000	1001.170333	370.382667	666.284667	676.881000	401.072333	420.494000	790.287667	353.103667	
YLR139C	89.011433	142.053000	49.381350	119.192533	215.203000	34.838550	111.097667	235.637000	49.819233	168.059333	154.753000	54.369133	194.327000	166.953667	55.860433	
YLR141W	48.096200	72.578800	99.192050	84.610200	109.251000	94.722350	48.854133	176.480667	104.538133	95.632300	163.363000	70.980167	78.903500	157.452667	115.552933	
YLR142W	447.030000	907.197333	391.171500	588.639000	1193.663333	1595.780000	1155.840000	2078.883333	461.438667	2482.316667	1207.382000	703.368000	1095.199333	980.364333	788.117000	
YLR143W	254.711667	178.574000	16.627750	282.259667	200.115000	25.492850	194.819000	218.320333	24.453467	263.392000	171.130667	32.782900	290.590333	204.887333	29.715133	
YLR144C	632.619333	708.783667	197.706000	719.211667	665.220667	178.553500	665.728667	893.379333	203.854333	518.222000	618.858000	244.536667	555.369333	750.374333	256.660000	
YLR145W	204.904000	320.572333	285.370000	182.635000	466.161333	350.887500	315.277000	375.800333	253.564000	250.399000	316.077000	271.050000	224.165333	348.858333	178.952667	
YLR146C	516.888667	400.631667	77.362650	501.090667	478.204667	66.335850	592.594667	581.005000	124.147933	563.437667	385.600000	146.586333	614.061333	406.007000	127.225533	
YLR147C	727.584000	546.113667	75.666500	625.674667	610.606000	110.735450	996.522000	862.278667	121.950767	751.763333	533.907667	327.317000	684.153000	669.109667	153.661967	
YLR148W	336.970000	124.433333	24.812900	282.788667	126.786433	48.643600	223.665000	190.112000	24.482200	185.139000	106.415500	39.456100	383.094333	180.213000	25.942867	
YLR149C	246.776333	1230.330000	1115.970000	368.220000	1396.970000	1241.640000	379.586000	1984.390000	1534.123333	218.801333	1227.736667	1035.738000	134.973700	1321.753333	1217.722000	
YLR150W	6011.580000	1526.346667	1207.585000	4884.093333	1566.020000	861.460500	5616.896667	2327.960000	1661.296667	5702.710000	1966.730000	1035.090333	6606.680000	1711.700000	1027.712333	
YLR151C	310.177333	956.161667	2384.480000	336.057333	750.762333	2259.305000	240.619000	583.968000	579.177000	274.285333	525.404667	890.127333	254.500667	496.110667	736.111000	
YLR152C	701.044333	1044.992333	1083.435000	635.962000	651.763667	436.242500	612.781667	901.388333	755.658000	503.453000	608.793000	469.786000	279.128333	557.162667	411.255667	
YLR153C	6838.876667	3115.263333	783.951500	7649.973333	3111.693333	423.494500	6719.703333	4106.576667	939.600000	6819.066667	2538.366667	748.412000	5530.776667	2584.903333	897.240000	
YLR154C	767.564000	366.590000	62.887950	809.483333	306.658333	128.377500	739.519000	777.572000	195.893000	1132.853333	518.045667	266.386667	887.137333	282.250333	114.192900	
YLR154C-H	160.902000	195.238000	496.417000	131.618000	131.609333	1906.180000	204.041333	215.836667	303.777333	264.389333	151.701333	1572.013333	248.101000	174.479000	1029.520000	
YLR154W-E	613.414667	744.105000	865.745000	538.994667	660.459000	963.198000	714.759333	612.208000	1103.389000	527.185000	563.798667	923.201000	994.326333	604.516000	1019.587000	
YLR154W-F	2.107672	5.351677	3.919365	9.799640	12.062877	9.435980	3.015093	17.639900	12.662833	10.905880	9.868933	10.850213	8.886050	10.506347	1.680373	
YLR155C	1.546198	1.565519	4.023630	1.580370	1.797396	1.827011	1.415020	1.236378	1.833603	1.096261	1.989464	4.255370	0.403090	1.560053	5.381170	
YLR156W	0.473779	0.651111	0.247841	3.142627	2.444038	1.155545	0.506342	2.715310	2.024184	1.261652	1.956307	0.747468	2.524776	1.761893	0.496577	
YLR157W-C	4.173153	7.301808	9.247675	5.869229	4.894503	11.114131	5.274081	15.657132	8.413302	2.613568	10.923305	10.011109	4.567189	7.684498	3.076884	
YLR162W	2.773490	2.503018	3.489929	5.977133	3.625096	5.519660	4.884150	1.476614	8.149157	1.417008	2.311413	4.997013	3.675416	3.999498	6.498823	
YLR162W-A	2.787582	5.533443	25.849800	14.316216	34.019767	73.941750	7.641190	27.190233	45.742367	13.931633	18.919067	46.199733	0.954221	4.752729	26.378367	
YLR163C	518.992000	789.606333	453.373000	408.619667	743.330000	690.717500	470.140667	1026.163000	507.550667	448.104333	807.459667	517.591000	564.949333	887.105333	610.894000	
YLR164W	313.942333	679.271333	383.251500	350.658333	699.562000	205.661000	284.595333	1071.133000	575.448667	248.279667	800.518000	573.775333	175.796000	791.995333	799.035000	
YLR165C	512.445000	681.321667	205.612500	521.713667	610.691667	186.794500	701.345333	985.729000	366.418000	492.195000	614.134000	519.871667	439.195333	625.682333	321.624667	
YLR166C	414.291667	425.255667	380.484500	436.755667	389.088000	228.824500	461.810333	607.237000	451.729000	501.990333	465.468667	437.037667	472.060333	513.228333	422.690000	
YLR167W	10331.700000	4994.996667	3398.025000	8335.083333	4970.950000	3329.155000	11989.466667	5564.976667	4061.153333	9369.270000	4329.430000	3261.046667	9904.830000	5620.750000	3805.526667	
YLR168C	1416.836667	5604.670000	6643.925000	975.952333	4862.960000	10882.700000	1795.963333	5706.166667	8844.833333	1362.996667	4525.150000	10270.656667	1404.966667	4818.136667	7853.283333	
YLR170C	878.139000	470.293333	198.376000	639.725000	473.342000	232.614000	1066.876667	750.055000	301.450667	843.534333	431.984000	487.632333	1107.516333	376.463000	201.580000	
YLR172C	1651.053333	1074.266667	359.483500	1138.963333	1018.682333	282.468500	1307.280000	1456.610000	566.657667	1472.136667	924.927333	598.096667	1607.430000	820.251333	486.492333	
YLR173W	212.106000	433.007000	235.774500	279.069000	584.906333	239.589500	202.690333	648.764000	262.289333	213.347667	488.055333	247.134667	165.450667	559.669000	271.448000	
YLR174W	151.435333	501.775333	450.771500	210.532667	763.725667	975.371500	215.753333	737.512667	572.575333	186.350333	633.234000	992.040000	109.537833	509.977333	601.821667	
YLR175W	1395.271667	576.555000	243.867000	1190.370000	808.533667	158.261000	1645.746667	755.715000	266.459333	1902.366667	598.503333	318.462667	2241.073333	603.316333	232.438667	
YLR176C	413.377667	1076.256667	1672.065000	411.857000	1014.774667	1147.165000	550.286667	1342.830000	1278.823333	536.706667	1191.346667	1331.126667	455.121667	1342.756667	1097.428667	
YLR177W	1368.760333	4166.166667	3898.825000	1641.940000	4659.240000	4516.240000	1643.600000	5173.380000	2786.716667	1263.103333	3219.070000	3361.956667	1287.303333	4195.550000	2994.770000	
YLR178C	3186.026667	5460.286667	7267.250000	3275.660000	5415.843333	6343.300000	3229.640000	8550.550000	9105.780000	2716.966667	5554.953333	6719.940000	1810.373333	5756.173333	6961.376667	
YLR179C	5057.210000	2616.130000	960.544000	5924.196667	2786.743333	717.673500	2495.453333	1645.493333	516.702667	3581.770000	1335.956667	403.888667	4592.463333	1834.176667	678.043000	
YLR180W	3442.536667	4311.390000	1321.315000	4141.146667	3741.946667	540.691500	3619.653333	3684.350000	649.733667	4258.266667	3251.993333	680.587667	4756.953333	3443.586667	1405.787333	
YLR181C	341.893333	473.213333	361.400000	352.475000	588.799333	307.640500	406.062667	711.128333	401.289333	487.809333	524.784000	550.747667	453.460667	523.902667	328.564000	
YLR182W	274.292667	427.708667	159.025500	337.810000	476.068667	105.687150	333.395667	546.938333	138.958667	395.930333	414.600000	160.444333	379.225000	519.127667	146.961333	
YLR183C	329.311667	201.980667	92.010800	294.290000	225.347333	76.564750	294.089667	275.681333	124.204000	470.439667	220.002000	111.103667	601.424333	232.902000	95.178600	
YLR185W	8146.820000	3400.046667	1221.800000	6996.250000	3455.523333	695.244500	7988.736667	3590.226667	1605.436667	7684.296667	2716.400000	1214.216000	7611.266667	3408.503333	1315.065333	
YLR186W	1004.417667	1263.970000	177.688000	900.209333	1514.153333	108.085000	1310.410000	1226.013333	221.685000	1377.986667	1099.670000	199.662000	1718.320000	1252.501667	162.292000	
YLR187W	177.068000	427.689000	589.503000	167.153000	487.002000	182.069500	156.791667	729.450333	607.155333	223.558667	710.809667	289.531333	250.231667	737.967333	600.494667	
YLR188W	1006.285667	466.521000	233.197500	1189.223333	531.254333	165.537500	762.942667	739.905000	276.572000	980.261333	474.420667	324.409333	1040.991000	485.975667	289.037000	
YLR189C	639.321000	1706.940000	3003.070000	1004.537000	1746.033333	2968.970000	839.667000	2264.833333	3020.623333	823.449667	1484.373333	2534.396667	649.588333	1827.663333	3223.393333	
YLR190W	565.278667	313.813667	240.203500	833.301667	224.833667	87.121900	512.414000	384.459667	179.875000	490.629000	326.154000	164.762667	683.783667	363.715667	274.993333	
YLR191W	449.189333	663.052667	414.952500	509.977000	981.503667	247.881500	577.925000	1154.564667	616.198000	599.071667	862.685333	551.666667	293.132333	811.613667	312.936667	
YLR192C	1932.223333	1196.736667	810.399500	1852.740000	1189.843333	477.242000	1753.673333	1706.906667	1011.699333	1681.826667	1243.306667	744.109333	2446.380000	1068.688000	880.658333	
YLR193C	496.631000	673.357333	730.863000	460.073667	923.951667	959.555000	480.872000	1125.130667	854.781333	760.282000	765.969667	867.742333	610.526667	756.555667	848.912667	
YLR194C	140.926333	70.310133	51.329900	304.385667	135.215000	84.329050	167.491000	124.919000	119.567667	139.640667	139.111667	46.142767	282.139333	181.705700	91.317233	
YLR195C	1460.656667	897.620000	287.797500	952.938333	765.204667	179.311000	1460.853333	986.848333	293.533667	1275.683333	699.952000	453.792333	1567.873333	792.517333	427.079000	
YLR196W	472.700667	397.870667	116.870000	417.598667	504.214667	43.228700	554.207333	440.195000	89.067267	671.917000	387.473333	103.850633	815.336333	539.836000	96.820000	
YLR197W	2051.910000	587.818667	119.477000	1542.596667	894.635667	74.457400	2151.750000	497.625333	110.479567	2114.623333	502.345667	98.440567	2440.620000	707.494333	111.580133	
YLR199C	414.180333	446.895000	61.896300	331.793667	471.410667	64.022750	367.220000	638.556667	83.533900	380.514333	473.123000	193.499000	464.192333	547.175333	135.920633	
YLR200W	757.901333	416.776333	194.242000	601.559667	485.939333	124.789000	983.135667	674.747667	327.946333	914.921667	393.030000	483.615333	925.257667	460.400333	270.311000	
YLR201C	711.140667	1014.428333	838.085000	793.073667	1258.190000	732.604500	663.354667	1972.443333	1186.870000	742.648000	1525.090000	1218.473333	741.786667	1357.743333	846.108000	
YLR203C	649.008000	1673.053333	1315.420000	647.190000	1858.663333	1055.805000	888.533333	2318.643333	1587.490000	1129.163000	1695.613333	1402.023333	1279.676667	2210.660000	1727.080000	
YLR204W	802.635333	1067.176333	1250.225000	507.102333	1594.326667	1221.230000	1031.039667	2272.813333	1762.333333	1052.393000	1325.406667	1883.580000	791.815000	1550.990000	1563.136667	
YLR205C	301.462000	1651.693333	174.862000	668.495333	1150.180000	356.614500	275.844333	1288.694333	276.952667	339.741667	1150.963333	241.959000	255.253333	1257.077000	450.159000	
YLR206W	936.380000	1562.776667	649.055500	1406.650000	2166.090000	469.272000	1125.136667	1867.496667	448.529000	1220.173333	1289.990000	431.131000	820.108333	2127.616667	604.350000	
YLR207W	554.134667	511.990000	186.050000	656.387000	664.276333	215.824000	609.612667	967.258667	165.618667	633.637333	655.287000	196.935333	436.460667	697.466000	133.889000	
YLR208W	1391.226667	1380.403333	683.887000	1655.050000	1629.596667	518.842500	1377.130000	2141.630000	1041.988000	1747.516667	1483.810000	997.003667	2064.650000	1627.103333	1023.517000	
YLR209C	945.805667	771.631333	295.099500	836.468667	678.187667	275.846000	733.964333	1033.549000	374.774667	852.319000	696.068000	451.706333	1116.966667	681.749000	449.048667	
YLR210W	309.798667	310.510333	120.531900	367.553667	330.166667	104.860500	307.077667	476.683667	159.586667	401.569000	399.919667	166.177000	370.007667	329.830333	154.998333	
YLR211C	203.219333	187.891333	67.580400	243.426333	199.208000	83.818050	264.388333	339.748333	141.791000	260.410000	241.151000	236.311667	243.539667	233.868000	118.332667	
